ID,Type,Price,Quantity,Timestamp
607,V,53.44,200,2026-06-23 21:09:00
608,C,28.73,100,2026-06-23 21:09:02
609,V,33.43,120,2026-06-23 21:09:05
610,C,43.38,460,2026-06-23 21:09:09
611,V,86.95,90,2026-06-23 21:09:12
612,V,35.62,750,2026-06-23 21:09:17
613,V,81.84,610,2026-06-23 21:09:18
614,C,78.73,730,2026-06-23 21:09:22
615,V,72.34,80,2026-06-23 21:09:24
616,C,45.73,580,2026-06-23 21:09:26
617,V,83.68,60,2026-06-23 21:09:30
618,C,83.69,560,2026-06-23 21:09:32
619,C,41.64,820,2026-06-23 21:09:37
620,C,83.91,250,2026-06-23 21:09:41
621,C,10.69,440,2026-06-23 21:09:42
622,C,51.26,1000,2026-06-23 21:09:45
623,V,21.07,610,2026-06-23 21:09:50
624,C,78.41,990,2026-06-23 21:09:51
625,C,28.16,820,2026-06-23 21:09:52
626,V,81.46,460,2026-06-23 21:09:53
627,C,81.54,320,2026-06-23 21:09:56
628,C,42.51,920,2026-06-23 21:10:00
629,C,41.7,370,2026-06-23 21:10:04
630,C,49.22,80,2026-06-23 21:10:08
631,V,60.12,630,2026-06-23 21:10:12
632,C,88.38,320,2026-06-23 21:10:13
633,V,59.73,10,2026-06-23 21:10:16
634,C,94.53,630,2026-06-23 21:10:17
635,C,40.56,850,2026-06-23 21:10:18
636,V,91.02,670,2026-06-23 21:10:19
637,V,14.37,560,2026-06-23 21:10:22
638,V,25.75,760,2026-06-23 21:10:26
639,C,30.28,410,2026-06-23 21:10:28
640,C,27.47,130,2026-06-23 21:10:32
641,V,67.91,480,2026-06-23 21:10:33
642,V,22.6,830,2026-06-23 21:10:36
643,V,26.62,720,2026-06-23 21:10:41
644,V,34.65,880,2026-06-23 21:10:45
645,C,49.2,1000,2026-06-23 21:10:48
646,C,79.63,780,2026-06-23 21:10:50
647,C,15.7,310,2026-06-23 21:10:52
648,C,72.06,620,2026-06-23 21:10:55
649,V,37.05,680,2026-06-23 21:10:59
650,C,66.52,550,2026-06-23 21:11:00
651,V,44.63,620,2026-06-23 21:11:02
652,C,37.84,570,2026-06-23 21:11:03
653,V,36.19,480,2026-06-23 21:11:04
654,V,69.52,390,2026-06-23 21:11:05
655,V,22.91,920,2026-06-23 21:11:10
656,C,45.65,790,2026-06-23 21:11:12
657,V,64.75,230,2026-06-23 21:11:14
658,V,71.14,630,2026-06-23 21:11:15
659,C,92.05,1000,2026-06-23 21:11:17
660,V,37.0,230,2026-06-23 21:11:19
661,C,66.55,740,2026-06-23 21:11:23
662,V,97.28,230,2026-06-23 21:11:24
663,C,18.27,280,2026-06-23 21:11:25
664,C,17.09,860,2026-06-23 21:11:30
665,C,75.9,410,2026-06-23 21:11:32
666,V,70.73,460,2026-06-23 21:11:37
667,C,97.72,280,2026-06-23 21:11:39
668,V,82.04,380,2026-06-23 21:11:42
669,C,56.71,740,2026-06-23 21:11:43
670,V,98.43,280,2026-06-23 21:11:46
671,C,28.47,740,2026-06-23 21:11:50
672,V,67.45,870,2026-06-23 21:11:51
673,V,38.1,390,2026-06-23 21:11:53
674,V,29.46,240,2026-06-23 21:11:54
675,V,85.45,460,2026-06-23 21:11:56
676,V,40.08,70,2026-06-23 21:12:00
677,V,30.95,960,2026-06-23 21:12:04
678,V,23.36,730,2026-06-23 21:12:07
679,C,65.42,820,2026-06-23 21:12:12
680,C,50.56,60,2026-06-23 21:12:17
681,C,59.63,630,2026-06-23 21:12:20
682,C,73.94,830,2026-06-23 21:12:21
683,C,38.9,70,2026-06-23 21:12:23
684,C,82.19,30,2026-06-23 21:12:26
685,V,77.49,460,2026-06-23 21:12:28
686,C,93.52,580,2026-06-23 21:12:31
687,C,89.83,780,2026-06-23 21:12:35
688,C,82.49,400,2026-06-23 21:12:36
689,V,53.29,480,2026-06-23 21:12:41
690,V,32.65,830,2026-06-23 21:12:46
691,V,74.54,520,2026-06-23 21:12:48
692,C,57.29,770,2026-06-23 21:12:51
693,C,78.23,230,2026-06-23 21:12:56
694,V,73.79,150,2026-06-23 21:13:00
695,V,17.7,590,2026-06-23 21:13:05
696,C,79.71,620,2026-06-23 21:13:08
697,C,51.29,930,2026-06-23 21:13:09
698,C,23.4,370,2026-06-23 21:13:10
699,C,89.58,10,2026-06-23 21:13:11
700,C,65.09,590,2026-06-23 21:13:13
701,V,27.65,640,2026-06-23 21:13:16
702,C,24.26,910,2026-06-23 21:13:19
703,C,15.22,690,2026-06-23 21:13:23
704,V,40.67,330,2026-06-23 21:13:28
705,C,74.9,380,2026-06-23 21:13:30
706,V,52.7,200,2026-06-23 21:13:33
707,V,52.71,610,2026-06-23 21:13:35
708,C,97.49,270,2026-06-23 21:13:38
709,C,82.8,330,2026-06-23 21:13:40
710,C,17.8,50,2026-06-23 21:13:44
711,C,88.1,170,2026-06-23 21:13:46
712,V,95.5,240,2026-06-23 21:13:50
713,C,28.22,790,2026-06-23 21:13:51
714,V,31.57,860,2026-06-23 21:13:55
715,V,49.86,310,2026-06-23 21:14:00
716,V,13.28,90,2026-06-23 21:14:05
717,V,78.0,210,2026-06-23 21:14:08
718,V,64.62,930,2026-06-23 21:14:11
719,V,75.7,760,2026-06-23 21:14:16
720,C,17.98,140,2026-06-23 21:14:17
721,V,70.55,30,2026-06-23 21:14:22
722,V,37.98,280,2026-06-23 21:14:27
723,C,90.98,790,2026-06-23 21:14:32
724,C,99.33,180,2026-06-23 21:14:34
725,V,44.67,50,2026-06-23 21:14:38
726,C,41.7,930,2026-06-23 21:14:40
727,V,73.97,710,2026-06-23 21:14:41
728,C,98.08,910,2026-06-23 21:14:42
729,C,84.95,980,2026-06-23 21:14:44
730,C,19.01,480,2026-06-23 21:14:45
731,C,19.49,890,2026-06-23 21:14:48
732,C,21.72,550,2026-06-23 21:14:50
733,C,22.02,470,2026-06-23 21:14:52
734,C,81.59,790,2026-06-23 21:14:56
735,C,67.56,750,2026-06-23 21:14:57
736,C,58.02,670,2026-06-23 21:14:58
737,V,11.69,310,2026-06-23 21:14:59
738,C,51.14,1000,2026-06-23 21:15:00
739,V,73.28,280,2026-06-23 21:15:02
740,C,20.25,970,2026-06-23 21:15:03
741,V,58.34,990,2026-06-23 21:15:08
742,V,39.3,840,2026-06-23 21:15:10
743,V,95.73,750,2026-06-23 21:15:12
744,V,12.94,540,2026-06-23 21:15:16
745,C,11.97,380,2026-06-23 21:15:18
746,C,29.61,700,2026-06-23 21:15:21
747,V,98.62,720,2026-06-23 21:15:25
748,V,15.42,110,2026-06-23 21:15:28
749,C,19.12,940,2026-06-23 21:15:29
750,C,46.96,600,2026-06-23 21:15:31
751,V,74.04,820,2026-06-23 21:15:33
752,C,23.87,90,2026-06-23 21:15:38
753,V,79.8,20,2026-06-23 21:15:42
754,C,50.24,50,2026-06-23 21:15:44
755,V,84.93,390,2026-06-23 21:15:45
756,V,53.77,700,2026-06-23 21:15:46
757,V,99.97,630,2026-06-23 21:15:49
758,C,10.24,580,2026-06-23 21:15:50
759,V,39.99,1000,2026-06-23 21:15:54
760,C,83.41,550,2026-06-23 21:15:58
761,C,35.4,560,2026-06-23 21:16:03
762,V,69.92,840,2026-06-23 21:16:05
763,C,29.25,560,2026-06-23 21:16:06
764,C,19.77,650,2026-06-23 21:16:08
765,C,68.77,520,2026-06-23 21:16:11
766,C,45.83,20,2026-06-23 21:16:14
767,V,17.49,510,2026-06-23 21:16:17
768,C,91.23,430,2026-06-23 21:16:19
769,V,44.26,270,2026-06-23 21:16:20
770,C,11.67,80,2026-06-23 21:16:23
771,V,26.12,760,2026-06-23 21:16:24
772,V,68.26,350,2026-06-23 21:16:27
773,V,93.03,590,2026-06-23 21:16:29
774,C,33.71,230,2026-06-23 21:16:30
775,C,87.14,290,2026-06-23 21:16:33
776,C,52.99,150,2026-06-23 21:16:38
777,V,19.02,840,2026-06-23 21:16:40
778,C,32.63,180,2026-06-23 21:16:44
779,C,52.89,740,2026-06-23 21:16:45
780,C,87.74,650,2026-06-23 21:16:46
781,C,98.08,260,2026-06-23 21:16:50
782,C,17.12,690,2026-06-23 21:16:52
783,C,29.1,680,2026-06-23 21:16:53
784,C,35.78,620,2026-06-23 21:16:56
785,C,35.96,380,2026-06-23 21:16:59
786,V,25.95,220,2026-06-23 21:17:00
787,C,79.45,530,2026-06-23 21:17:02
788,V,70.24,770,2026-06-23 21:17:04
789,V,75.14,170,2026-06-23 21:17:05
790,C,82.95,580,2026-06-23 21:17:06
791,C,13.28,140,2026-06-23 21:17:10
792,V,14.12,500,2026-06-23 21:17:14
793,C,53.55,200,2026-06-23 21:17:18
794,C,84.51,30,2026-06-23 21:17:20
795,V,15.62,410,2026-06-23 21:17:24
796,V,75.91,1000,2026-06-23 21:17:29
797,C,63.6,430,2026-06-23 21:17:34
798,V,33.55,400,2026-06-23 21:17:38
799,C,13.66,760,2026-06-23 21:17:41
800,C,92.08,170,2026-06-23 21:17:43
801,V,77.81,130,2026-06-23 21:17:48
802,C,33.77,650,2026-06-23 21:17:49
803,V,41.4,960,2026-06-23 21:17:52
804,V,87.03,560,2026-06-23 21:17:56
805,V,75.8,550,2026-06-23 21:18:01
806,V,35.5,50,2026-06-23 21:18:05
807,V,49.91,190,2026-06-23 21:18:08
808,C,42.28,130,2026-06-23 21:18:10
809,V,77.96,680,2026-06-23 21:18:13
810,V,85.4,110,2026-06-23 21:18:16
811,C,11.82,510,2026-06-23 21:18:19
812,C,61.17,500,2026-06-23 21:18:20
813,V,75.57,480,2026-06-23 21:18:25
814,C,54.78,310,2026-06-23 21:18:27
815,C,55.68,460,2026-06-23 21:18:28
816,C,60.52,840,2026-06-23 21:18:32
817,C,96.83,220,2026-06-23 21:18:34
818,C,32.22,510,2026-06-23 21:18:36
819,C,92.42,450,2026-06-23 21:18:39
820,C,47.12,790,2026-06-23 21:18:40
821,V,19.24,610,2026-06-23 21:18:43
822,C,73.36,670,2026-06-23 21:18:45
823,V,51.79,960,2026-06-23 21:18:47
824,C,22.9,820,2026-06-23 21:18:48
825,C,62.41,300,2026-06-23 21:18:53
826,V,87.74,120,2026-06-23 21:18:58
827,C,54.86,210,2026-06-23 21:18:59
828,C,24.97,480,2026-06-23 21:19:04
829,V,44.76,350,2026-06-23 21:19:09
830,V,61.48,610,2026-06-23 21:19:10
831,V,95.34,270,2026-06-23 21:19:14
832,V,96.98,330,2026-06-23 21:19:19
833,C,22.03,160,2026-06-23 21:19:20
834,C,89.17,610,2026-06-23 21:19:21
835,V,11.63,90,2026-06-23 21:19:24
836,V,72.43,660,2026-06-23 21:19:29
837,C,30.79,830,2026-06-23 21:19:34
838,V,86.34,270,2026-06-23 21:19:36
839,V,70.77,40,2026-06-23 21:19:41
840,V,79.22,540,2026-06-23 21:19:44
841,C,50.14,500,2026-06-23 21:19:45
842,V,31.2,380,2026-06-23 21:19:49
843,V,56.32,630,2026-06-23 21:19:51
844,V,12.12,620,2026-06-23 21:19:55
845,V,63.98,770,2026-06-23 21:19:57
846,C,63.31,850,2026-06-23 21:20:01
847,C,86.68,520,2026-06-23 21:20:02
848,C,35.7,750,2026-06-23 21:20:06
849,C,75.03,110,2026-06-23 21:20:08
850,V,96.77,990,2026-06-23 21:20:12
851,C,73.94,840,2026-06-23 21:20:14
852,V,54.14,980,2026-06-23 21:20:16
853,C,31.85,930,2026-06-23 21:20:21
854,C,79.81,160,2026-06-23 21:20:24
855,C,79.46,650,2026-06-23 21:20:29
856,C,36.61,870,2026-06-23 21:20:33
857,V,34.23,130,2026-06-23 21:20:36
858,C,46.12,730,2026-06-23 21:20:39
859,V,20.54,720,2026-06-23 21:20:41
860,V,96.79,230,2026-06-23 21:20:42
861,V,73.86,880,2026-06-23 21:20:47
862,V,44.84,410,2026-06-23 21:20:48
863,V,50.49,510,2026-06-23 21:20:53
864,V,64.3,440,2026-06-23 21:20:56
865,C,47.21,690,2026-06-23 21:21:01
866,C,72.89,790,2026-06-23 21:21:05
867,V,16.19,150,2026-06-23 21:21:10
868,C,50.48,40,2026-06-23 21:21:14
869,V,81.78,800,2026-06-23 21:21:18
870,C,76.78,560,2026-06-23 21:21:20
871,C,87.79,80,2026-06-23 21:21:21
872,V,90.79,10,2026-06-23 21:21:25
873,C,44.63,700,2026-06-23 21:21:26
874,V,25.21,30,2026-06-23 21:21:27
875,V,60.64,160,2026-06-23 21:21:30
876,V,78.66,770,2026-06-23 21:21:31
877,V,11.86,860,2026-06-23 21:21:33
878,C,11.13,960,2026-06-23 21:21:35
879,C,30.81,780,2026-06-23 21:21:38
880,C,60.37,650,2026-06-23 21:21:41
881,V,58.71,350,2026-06-23 21:21:45
882,C,72.74,630,2026-06-23 21:21:49
883,C,87.08,620,2026-06-23 21:21:54
884,C,89.67,640,2026-06-23 21:21:57
885,C,31.3,610,2026-06-23 21:22:01
886,V,15.85,330,2026-06-23 21:22:02
887,V,84.76,980,2026-06-23 21:22:03
888,C,42.65,340,2026-06-23 21:22:05
889,C,80.37,590,2026-06-23 21:22:09
890,V,85.92,530,2026-06-23 21:22:14
891,V,67.44,1000,2026-06-23 21:22:19
892,V,65.1,760,2026-06-23 21:22:20
893,C,85.95,830,2026-06-23 21:22:21
894,C,95.16,660,2026-06-23 21:22:23
895,V,34.17,480,2026-06-23 21:22:28
896,C,20.13,840,2026-06-23 21:22:33
897,C,74.02,350,2026-06-23 21:22:37
898,C,66.29,270,2026-06-23 21:22:39
899,C,18.06,390,2026-06-23 21:22:40
900,C,39.88,220,2026-06-23 21:22:45
901,V,67.31,760,2026-06-23 21:22:50
902,V,82.77,860,2026-06-23 21:22:55
903,C,76.1,540,2026-06-23 21:22:57
904,V,41.27,970,2026-06-23 21:23:01
905,C,69.06,450,2026-06-23 21:23:05
906,V,34.37,400,2026-06-23 21:23:09
907,V,69.72,780,2026-06-23 21:23:11
908,C,95.22,10,2026-06-23 21:23:15
909,V,22.04,860,2026-06-23 21:23:19
910,C,56.27,810,2026-06-23 21:23:21
911,V,96.36,210,2026-06-23 21:23:22
912,C,89.6,560,2026-06-23 21:23:24
913,V,65.4,380,2026-06-23 21:23:27
914,C,33.92,210,2026-06-23 21:23:31
915,V,91.1,240,2026-06-23 21:23:34
916,C,37.52,410,2026-06-23 21:23:39
917,C,42.63,680,2026-06-23 21:23:41
918,V,85.06,30,2026-06-23 21:23:42
919,V,45.98,130,2026-06-23 21:23:44
920,C,31.88,640,2026-06-23 21:23:48
921,C,33.93,140,2026-06-23 21:23:51
922,V,95.54,670,2026-06-23 21:23:55
923,V,99.55,650,2026-06-23 21:24:00
924,C,85.31,130,2026-06-23 21:24:01
925,V,68.39,960,2026-06-23 21:24:06
926,V,26.47,540,2026-06-23 21:24:08
927,C,29.4,150,2026-06-23 21:24:10
928,C,66.94,280,2026-06-23 21:24:11
929,V,30.72,700,2026-06-23 21:24:13
930,C,66.6,270,2026-06-23 21:24:17
931,C,14.87,20,2026-06-23 21:24:18
932,V,95.89,900,2026-06-23 21:24:21
933,V,82.81,640,2026-06-23 21:24:22
934,V,64.74,260,2026-06-23 21:24:23
935,V,73.69,580,2026-06-23 21:24:24
936,V,95.76,220,2026-06-23 21:24:26
937,V,70.51,370,2026-06-23 21:24:28
938,C,27.65,720,2026-06-23 21:24:30
939,C,71.0,460,2026-06-23 21:24:34
940,V,78.11,430,2026-06-23 21:24:38
941,C,39.9,570,2026-06-23 21:24:43
942,V,52.88,120,2026-06-23 21:24:45
943,C,47.94,540,2026-06-23 21:24:46
944,C,63.67,690,2026-06-23 21:24:51
945,V,25.55,780,2026-06-23 21:24:56
946,C,97.74,440,2026-06-23 21:24:59
947,V,17.07,510,2026-06-23 21:25:04
948,C,78.68,280,2026-06-23 21:25:06
949,V,15.86,970,2026-06-23 21:25:07
950,V,10.68,970,2026-06-23 21:25:11
951,V,21.57,110,2026-06-23 21:25:14
952,C,92.94,100,2026-06-23 21:25:19
953,C,66.41,350,2026-06-23 21:25:20
954,V,78.45,930,2026-06-23 21:25:22
955,V,38.41,450,2026-06-23 21:25:23
956,C,85.54,80,2026-06-23 21:25:24
957,C,74.0,820,2026-06-23 21:25:25
958,C,43.54,490,2026-06-23 21:25:26
959,V,79.04,810,2026-06-23 21:25:31
960,V,64.11,400,2026-06-23 21:25:34
961,V,81.27,820,2026-06-23 21:25:37
962,V,29.08,480,2026-06-23 21:25:41
963,V,92.91,250,2026-06-23 21:25:44
964,C,53.46,550,2026-06-23 21:25:48
965,V,55.52,760,2026-06-23 21:25:52
966,C,34.24,860,2026-06-23 21:25:56
967,C,78.83,460,2026-06-23 21:26:00
968,C,62.85,940,2026-06-23 21:26:05
969,C,35.11,890,2026-06-23 21:26:07
970,V,18.42,720,2026-06-23 21:26:09
971,C,91.02,980,2026-06-23 21:26:11
972,C,11.05,490,2026-06-23 21:26:12
973,V,47.21,50,2026-06-23 21:26:17
974,V,80.11,50,2026-06-23 21:26:18
975,V,25.75,530,2026-06-23 21:26:20
976,V,48.06,230,2026-06-23 21:26:21
977,V,92.94,300,2026-06-23 21:26:22
978,V,33.11,570,2026-06-23 21:26:24
979,V,52.91,430,2026-06-23 21:26:28
980,C,54.25,880,2026-06-23 21:26:30
981,C,83.58,790,2026-06-23 21:26:34
982,C,42.17,730,2026-06-23 21:26:37
983,C,15.57,300,2026-06-23 21:26:41
984,V,17.22,90,2026-06-23 21:26:46
985,V,82.43,400,2026-06-23 21:26:49
986,V,65.92,160,2026-06-23 21:26:50
987,V,56.49,610,2026-06-23 21:26:51
988,C,19.99,600,2026-06-23 21:26:52
989,V,44.27,860,2026-06-23 21:26:56
990,C,89.01,110,2026-06-23 21:26:58
991,C,43.47,760,2026-06-23 21:27:03
992,V,32.47,290,2026-06-23 21:27:08
993,V,65.16,620,2026-06-23 21:27:13
994,V,57.48,520,2026-06-23 21:27:17
995,V,73.74,210,2026-06-23 21:27:22
996,V,45.27,90,2026-06-23 21:27:23
997,V,44.95,660,2026-06-23 21:27:27
998,V,87.62,270,2026-06-23 21:27:31
999,V,62.01,900,2026-06-23 21:27:34
1000,V,60.7,520,2026-06-23 21:27:39
1001,V,29.65,380,2026-06-23 21:27:43
1002,V,94.33,410,2026-06-23 21:27:45
1003,C,30.72,650,2026-06-23 21:27:47
1004,C,66.18,860,2026-06-23 21:27:49
1005,V,13.94,780,2026-06-23 21:27:50
1006,V,62.64,150,2026-06-23 21:27:54
1007,C,57.16,760,2026-06-23 21:27:57
1008,C,63.28,960,2026-06-23 21:28:02
1009,C,84.56,350,2026-06-23 21:28:05
1010,C,68.5,200,2026-06-23 21:28:07
1011,C,52.65,360,2026-06-23 21:28:11
1012,C,88.36,670,2026-06-23 21:28:14
1013,V,28.48,20,2026-06-23 21:28:18
1014,C,71.66,170,2026-06-23 21:28:21
1015,V,52.79,220,2026-06-23 21:28:25
1016,V,60.47,100,2026-06-23 21:28:29
1017,C,88.76,400,2026-06-23 21:28:32
1018,C,48.57,110,2026-06-23 21:28:34
1019,V,18.17,780,2026-06-23 21:28:35
1020,C,35.51,230,2026-06-23 21:28:38
1021,C,69.02,50,2026-06-23 21:28:39
1022,V,83.31,150,2026-06-23 21:28:40
1023,V,52.25,10,2026-06-23 21:28:44
1024,V,95.5,210,2026-06-23 21:28:49
1025,V,38.09,860,2026-06-23 21:28:51
1026,V,86.66,860,2026-06-23 21:28:55
1027,V,49.1,500,2026-06-23 21:28:59
1028,C,59.95,430,2026-06-23 21:29:00
1029,V,16.81,580,2026-06-23 21:29:02
1030,V,45.81,900,2026-06-23 21:29:07
1031,C,75.8,440,2026-06-23 21:29:09
1032,C,96.44,720,2026-06-23 21:29:14
1033,C,11.18,310,2026-06-23 21:29:18
1034,V,76.41,170,2026-06-23 21:29:21
1035,V,14.21,150,2026-06-23 21:29:24
1036,V,62.52,660,2026-06-23 21:29:27
1037,C,71.27,350,2026-06-23 21:29:32
1038,C,56.09,950,2026-06-23 21:29:37
1039,V,61.52,750,2026-06-23 21:29:40
1040,C,80.48,80,2026-06-23 21:29:42
1041,C,26.4,120,2026-06-23 21:29:44
1042,V,23.54,310,2026-06-23 21:29:45
1043,C,47.02,360,2026-06-23 21:29:49
1044,V,61.8,550,2026-06-23 21:29:53
1045,C,11.23,540,2026-06-23 21:29:54
1046,V,96.29,480,2026-06-23 21:29:56
1047,V,64.53,270,2026-06-23 21:29:59
1048,C,81.81,400,2026-06-23 21:30:04
1049,C,36.47,710,2026-06-23 21:30:06
1050,V,66.7,660,2026-06-23 21:30:07
1051,C,69.33,960,2026-06-23 21:30:11
1052,C,94.74,870,2026-06-23 21:30:16
1053,V,78.98,950,2026-06-23 21:30:21
1054,V,90.03,630,2026-06-23 21:30:22
1055,V,45.53,280,2026-06-23 21:30:27
1056,C,85.31,410,2026-06-23 21:30:28
1057,V,14.19,590,2026-06-23 21:30:32
1058,C,90.51,310,2026-06-23 21:30:33
1059,V,31.04,120,2026-06-23 21:30:37
1060,C,37.42,430,2026-06-23 21:30:39
1061,V,74.33,100,2026-06-23 21:30:42
1062,V,77.76,860,2026-06-23 21:30:43
1063,V,24.28,170,2026-06-23 21:30:47
1064,C,98.51,470,2026-06-23 21:30:49
1065,V,12.79,530,2026-06-23 21:30:52
1066,C,96.35,480,2026-06-23 21:30:53
1067,C,56.38,640,2026-06-23 21:30:56
1068,C,14.14,560,2026-06-23 21:31:01
1069,C,26.8,590,2026-06-23 21:31:02
1070,C,77.76,340,2026-06-23 21:31:07
1071,V,34.62,230,2026-06-23 21:31:10
1072,C,64.63,460,2026-06-23 21:31:13
1073,C,95.22,740,2026-06-23 21:31:14
1074,V,63.79,640,2026-06-23 21:31:17
1075,C,35.11,150,2026-06-23 21:31:18
1076,V,75.52,410,2026-06-23 21:31:23
1077,C,47.06,170,2026-06-23 21:31:25
1078,V,25.65,220,2026-06-23 21:31:29
1079,V,50.38,100,2026-06-23 21:31:31
1080,C,21.94,510,2026-06-23 21:31:35
1081,V,25.09,870,2026-06-23 21:31:38
1082,V,24.97,930,2026-06-23 21:31:39
1083,C,46.78,390,2026-06-23 21:31:40
1084,C,71.0,270,2026-06-23 21:31:41
1085,C,52.91,890,2026-06-23 21:31:42
1086,V,28.73,300,2026-06-23 21:31:45
1087,C,90.28,420,2026-06-23 21:31:49
1088,V,72.79,80,2026-06-23 21:31:50
1089,V,65.15,550,2026-06-23 21:31:52
1090,C,86.53,800,2026-06-23 21:31:56
1091,C,96.95,970,2026-06-23 21:32:00
1092,V,45.14,620,2026-06-23 21:32:04
1093,C,21.16,320,2026-06-23 21:32:08
1094,V,10.3,80,2026-06-23 21:32:11
1095,V,87.08,280,2026-06-23 21:32:13
1096,C,92.8,170,2026-06-23 21:32:18
1097,C,74.64,870,2026-06-23 21:32:19
1098,C,33.72,290,2026-06-23 21:32:23
1099,V,48.23,130,2026-06-23 21:32:28
1100,C,94.38,870,2026-06-23 21:32:30
1101,C,40.24,930,2026-06-23 21:32:34
1102,C,63.05,740,2026-06-23 21:32:36
1103,C,91.8,370,2026-06-23 21:32:40
1104,V,89.28,710,2026-06-23 21:32:43
1105,C,28.91,570,2026-06-23 21:32:47
1106,V,67.13,520,2026-06-23 21:32:49
1107,V,12.4,60,2026-06-23 21:32:53
1108,C,16.68,670,2026-06-23 21:32:55
1109,C,37.47,540,2026-06-23 21:32:59
1110,C,11.59,780,2026-06-23 21:33:03
1111,V,69.89,860,2026-06-23 21:33:04
1112,V,31.76,930,2026-06-23 21:33:05
1113,C,79.17,540,2026-06-23 21:33:10
1114,C,14.45,840,2026-06-23 21:33:11
1115,C,12.15,550,2026-06-23 21:33:15
1116,C,68.53,270,2026-06-23 21:33:18
1117,V,15.72,690,2026-06-23 21:33:22
1118,C,89.79,10,2026-06-23 21:33:25
1119,V,42.39,150,2026-06-23 21:33:29
1120,C,60.52,770,2026-06-23 21:33:30
1121,V,88.08,910,2026-06-23 21:33:33
1122,C,53.08,760,2026-06-23 21:33:35
1123,C,22.91,840,2026-06-23 21:33:36
1124,C,29.18,180,2026-06-23 21:33:38
1125,C,51.44,280,2026-06-23 21:33:42
1126,C,84.55,770,2026-06-23 21:33:45
1127,C,22.34,520,2026-06-23 21:33:48
1128,C,36.54,250,2026-06-23 21:33:53
1129,C,89.8,660,2026-06-23 21:33:58
1130,V,81.33,920,2026-06-23 21:34:00
1131,V,48.89,460,2026-06-23 21:34:05
1132,V,87.47,640,2026-06-23 21:34:07
1133,C,31.08,600,2026-06-23 21:34:09
1134,V,34.91,660,2026-06-23 21:34:13
1135,V,36.18,800,2026-06-23 21:34:15
1136,C,50.45,190,2026-06-23 21:34:18
1137,C,29.19,80,2026-06-23 21:34:21
1138,C,58.76,180,2026-06-23 21:34:25
1139,V,42.02,430,2026-06-23 21:34:30
1140,C,77.93,70,2026-06-23 21:34:33
1141,V,31.63,890,2026-06-23 21:34:38
1142,C,17.06,70,2026-06-23 21:34:41
1143,V,68.66,270,2026-06-23 21:34:44
1144,C,58.1,60,2026-06-23 21:34:48
1145,V,90.71,140,2026-06-23 21:34:51
1146,V,30.94,530,2026-06-23 21:34:54
1147,V,95.69,80,2026-06-23 21:34:57
1148,C,17.81,240,2026-06-23 21:34:58
1149,C,83.0,550,2026-06-23 21:35:00
1150,C,33.99,730,2026-06-23 21:35:03
1151,V,55.87,150,2026-06-23 21:35:04
1152,C,98.37,800,2026-06-23 21:35:07
1153,C,98.79,420,2026-06-23 21:35:09
1154,C,54.42,600,2026-06-23 21:35:11
1155,V,31.36,870,2026-06-23 21:35:14
1156,C,55.61,940,2026-06-23 21:35:18
1157,C,99.8,430,2026-06-23 21:35:19
1158,C,83.62,180,2026-06-23 21:35:22
1159,V,95.63,20,2026-06-23 21:35:24
1160,V,33.91,660,2026-06-23 21:35:26
1161,C,18.12,490,2026-06-23 21:35:29
1162,C,29.04,60,2026-06-23 21:35:34
1163,C,93.5,850,2026-06-23 21:35:38
1164,C,59.44,20,2026-06-23 21:35:41
1165,V,31.66,590,2026-06-23 21:35:43
1166,C,39.61,940,2026-06-23 21:35:44
1167,C,52.61,680,2026-06-23 21:35:46
1168,V,41.01,650,2026-06-23 21:35:50
1169,V,86.09,100,2026-06-23 21:35:51
1170,V,14.16,990,2026-06-23 21:35:55
1171,V,67.08,590,2026-06-23 21:35:59
1172,V,11.74,850,2026-06-23 21:36:02
1173,V,86.05,690,2026-06-23 21:36:06
1174,C,92.5,960,2026-06-23 21:36:08
1175,V,42.76,670,2026-06-23 21:36:10
1176,C,26.82,490,2026-06-23 21:36:11
1177,C,58.03,520,2026-06-23 21:36:15
1178,C,93.19,910,2026-06-23 21:36:20
1179,V,35.96,380,2026-06-23 21:36:25
1180,C,90.6,100,2026-06-23 21:36:27
1181,C,43.01,240,2026-06-23 21:36:29
1182,C,35.48,450,2026-06-23 21:36:34
1183,V,80.37,820,2026-06-23 21:36:35
1184,V,63.36,910,2026-06-23 21:36:38
1185,C,24.28,320,2026-06-23 21:36:42
1186,V,16.99,130,2026-06-23 21:36:47
1187,V,66.75,190,2026-06-23 21:36:50
1188,C,60.1,830,2026-06-23 21:36:51
1189,C,71.44,790,2026-06-23 21:36:53
1190,V,79.34,460,2026-06-23 21:36:57
1191,C,20.64,450,2026-06-23 21:37:00
1192,C,23.96,410,2026-06-23 21:37:03
1193,C,38.98,950,2026-06-23 21:37:04
1194,C,34.55,360,2026-06-23 21:37:06
1195,C,14.27,360,2026-06-23 21:37:09
1196,C,35.53,930,2026-06-23 21:37:12
1197,V,16.59,590,2026-06-23 21:37:15
1198,C,44.9,700,2026-06-23 21:37:20
1199,C,19.54,840,2026-06-23 21:37:22
1200,C,17.07,420,2026-06-23 21:37:25
1201,C,47.65,720,2026-06-23 21:37:28
1202,V,71.13,710,2026-06-23 21:37:31
1203,V,55.77,870,2026-06-23 21:37:35
1204,C,65.88,420,2026-06-23 21:37:37
